scenario_id,scenario_kind,true_roots,missing_rate,false_alarm_count,trial,observed_alarm_count,global_predicted_roots,correlated_predicted_roots,global_root_recall,correlated_root_recall,global_exact_match,correlated_exact_match,true_service_count,predicted_service_count,service_recall,service_jaccard
independent-03,independent,aggregation-01;aggregation-04,0.0,4,19,12,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,0,7,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,1,7,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,2,8,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,3,6,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,4,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,5,7,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,6,6,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,7,6,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,8,7,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,9,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,10,6,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,11,6,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,12,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,13,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,14,6,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,15,5,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,16,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,17,4,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,18,6,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,0,19,6,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,0,9,aggregation-04;aggregation-01,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,1,9,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,2,8,aggregation-01;core-01,aggregation-01;core-02,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.2,2,3,9,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,4,10,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,5,10,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,6,8,aggregation-01;aggregation-04,aggregation-04;core-01,1.0,0.5,1.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.2,2,7,7,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,8,10,aggregation-01;aggregation-04,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,9,8,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,10,8,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,11,9,aggregation-04;aggregation-01,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,12,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,13,9,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,14,10,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,15,8,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,16,8,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,17,9,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,18,10,aggregation-01;aggregation-04,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,2,19,10,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,0,10,aggregation-01;core-01,aggregation-01;core-02,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.2,4,1,12,aggregation-04;aggregation-01,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,2,9,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,3,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,4,12,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,5,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,6,11,aggregation-04;aggregation-01,aggregation-04;core-01,1.0,0.5,1.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.2,4,7,12,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,8,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,9,10,aggregation-04;core-02,core-01;aggregation-04,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.2,4,10,10,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,11,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,12,11,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,13,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,14,11,aggregation-04;aggregation-01,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,15,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,16,10,aggregation-04;aggregation-01,aggregation-01;core-02,1.0,0.5,1.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.2,4,17,12,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.2,4,18,8,core-02;aggregation-04,aggregation-04;core-02,0.5,0.5,0.0,0.0,6,6,0.5,0.3333333333333333
independent-03,independent,aggregation-01;aggregation-04,0.2,4,19,11,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,0,2,aggregation-01;core-01,aggregation-01;core-01,0.5,0.5,0.0,0.0,6,6,0.5,0.3333333333333333
independent-03,independent,aggregation-01;aggregation-04,0.4,0,1,2,access-01;aggregation-04,access-01;aggregation-04,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,0,2,3,aggregation-04;core-02,aggregation-04;access-02,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,0,3,5,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,4,5,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,5,7,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,6,7,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,7,5,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,8,4,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,9,3,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,10,4,aggregation-04;core-02,aggregation-04;access-03,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,0,11,5,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,12,4,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,13,5,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,14,2,access-03;access-11,access-03;access-11,0.0,0.0,0.0,0.0,6,2,0.3333333333333333,0.3333333333333333
independent-03,independent,aggregation-01;aggregation-04,0.4,0,15,6,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,16,5,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,17,5,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,18,7,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,0,19,4,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,0,7,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,1,6,access-01;access-03,core-02;aggregation-01,0.0,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,2,2,6,aggregation-04;core-02,aggregation-04;access-01,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,2,3,8,aggregation-04;core-02,aggregation-04;aggregation-01,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,4,6,aggregation-01;core-01,aggregation-01;access-06,0.5,0.5,0.0,0.0,6,4,0.5,0.42857142857142855
independent-03,independent,aggregation-01;aggregation-04,0.4,2,5,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,6,8,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,7,7,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,8,9,aggregation-04;core-02,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,9,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,10,7,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,11,6,aggregation-01;access-02,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,12,7,aggregation-04;core-02,core-02;core-01,0.5,0.0,0.0,0.0,6,12,1.0,0.5
independent-03,independent,aggregation-01;aggregation-04,0.4,2,13,8,aggregation-01;core-01,aggregation-01;core-02,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,2,14,9,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,15,7,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,16,8,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,17,7,aggregation-01;core-01,aggregation-01;access-11,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,2,18,8,aggregation-01;core-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,2,19,9,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,0,8,aggregation-04;access-02,aggregation-04;core-03,0.5,0.5,0.0,0.0,6,9,0.5,0.25
independent-03,independent,aggregation-01;aggregation-04,0.4,4,1,11,aggregation-04;aggregation-01,aggregation-04;core-01,1.0,0.5,1.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,2,8,core-02;aggregation-04,core-02;access-01,0.5,0.0,0.0,0.0,6,7,0.6666666666666666,0.4444444444444444
independent-03,independent,aggregation-01;aggregation-04,0.4,4,3,10,aggregation-01;aggregation-04,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,4,9,core-01;aggregation-01,core-01;aggregation-04,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,5,10,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,6,11,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,7,9,aggregation-01;access-01,aggregation-01;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,8,9,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,9,9,aggregation-01;aggregation-04,aggregation-01;aggregation-06,1.0,0.5,1.0,0.0,6,6,0.5,0.3333333333333333
independent-03,independent,aggregation-01;aggregation-04,0.4,4,10,10,aggregation-04;aggregation-01,core-02;aggregation-01,1.0,0.5,1.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,11,9,aggregation-04;aggregation-01,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,12,7,aggregation-01;access-03,aggregation-01;core-02,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,13,11,aggregation-01;aggregation-04,aggregation-04;aggregation-01,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,14,9,aggregation-04;access-01,aggregation-04;core-01,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,15,8,aggregation-04;core-02,aggregation-04;access-03,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,16,9,aggregation-01;core-01,core-01;aggregation-04,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,17,9,aggregation-01;access-01,aggregation-01;core-02,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
independent-03,independent,aggregation-01;aggregation-04,0.4,4,18,9,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-03,independent,aggregation-01;aggregation-04,0.4,4,19,9,aggregation-01;aggregation-04,aggregation-01;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,0,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,1,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,2,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,3,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,4,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,5,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,6,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,7,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,8,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,9,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,10,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,11,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,12,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,13,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,14,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,15,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,16,10,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,17,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,18,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,0,19,10,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,0,12,core-01;aggregation-01,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,2,1,12,core-01;aggregation-01,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,2,2,12,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,3,12,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,4,12,core-01;aggregation-01,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,2,5,12,core-01;aggregation-02,core-01;access-07,0.5,0.5,0.0,0.0,7,7,0.8571428571428571,0.75
independent-04,independent,core-01;access-12,0.0,2,6,12,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,7,12,core-01;aggregation-02,core-01;aggregation-04,0.5,0.5,0.0,0.0,7,9,1.0,0.7777777777777778
independent-04,independent,core-01;access-12,0.0,2,8,12,core-01;aggregation-02,core-01;aggregation-04,0.5,0.5,0.0,0.0,7,9,1.0,0.7777777777777778
independent-04,independent,core-01;access-12,0.0,2,9,12,core-01;aggregation-02,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,2,10,12,core-01;aggregation-02,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,11,12,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,12,12,core-01;aggregation-02,core-01;aggregation-04,0.5,0.5,0.0,0.0,7,9,1.0,0.7777777777777778
independent-04,independent,core-01;access-12,0.0,2,13,12,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,14,12,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,15,12,core-01;aggregation-02,core-01;aggregation-05,0.5,0.5,0.0,0.0,7,9,0.8571428571428571,0.6
independent-04,independent,core-01;access-12,0.0,2,16,12,core-01;aggregation-02,core-01;access-11,0.5,0.5,0.0,0.0,7,7,0.8571428571428571,0.75
independent-04,independent,core-01;access-12,0.0,2,17,12,core-01;aggregation-01,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,2,18,12,core-01;aggregation-01,core-01;access-12,0.5,1.0,0.0,1.0,7,7,1.0,1.0
independent-04,independent,core-01;access-12,0.0,2,19,12,core-01;aggregation-02,core-01;aggregation-04,0.5,0.5,0.0,0.0,7,9,1.0,0.7777777777777778
independent-04,independent,core-01;access-12,0.0,4,0,14,core-01;aggregation-02,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,4,1,14,core-01;aggregation-01,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
independent-04,independent,core-01;access-12,0.0,4,2,14,core-01;aggregation-01,core-01;core-02,0.5,0.5,0.0,0.0,7,12,1.0,0.5833333333333334
